cophenetic_distance,Accession,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_cophenetic_distance,studres
2.4868342212,MH726366,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,6/4/2012,"Porcine epidemic diarrhea virus isolate GDS24, complete genome",Porcine epidemic diarrhea virus,9823,0.911010504457175,0.245819154887617
2.4868134437,KR818833,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28047,"Zhang,X.B., Pan,Y.F., Tian,X.Y., Wang,D.D., Cao,Y.C., Song,Y.H.","",China,Sus scrofa,unknown,"","Porcine epidemic diarrhea virus strain JSHA2013, complete genome",Porcine epidemic diarrhea virus,9823,0.911002149422239,0.245771161629539
2.4854153173,MH726367,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,9/17/2012,"Porcine epidemic diarrhea virus isolate GDS26, complete genome",Porcine epidemic diarrhea virus,9823,0.910439775282169,0.242540756848498
2.4860505551,KU558701,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Huang,Y.W., Wang,B.","",China,Sus scrofa,feces,11/14/2013,"Porcine epidemic diarrhea virus isolate ZJU/G2/2013, complete genome",Porcine epidemic diarrhea virus,9823,0.910695328802906,0.479792528363388
2.4858709393,MH726368,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,9/23/2012,"Porcine epidemic diarrhea virus isolate GDS22, complete genome",Porcine epidemic diarrhea virus,9823,0.910623076736866,0.47937743743913
2.4865207032,MH726369,0.124293785310734,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,8/21/2014,"Porcine epidemic diarrhea virus isolate GDS30, complete genome",Porcine epidemic diarrhea virus,9823,0.910884425379698,0.00933109337704466
2.4847540055,MG837011,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Wang,H., Sang,Y., Tu,G., Wu,H., Sun,T.","",China,Sus scrofa,feces,2/21/2012,"Porcine epidemic diarrhea virus isolate CHN/SH-2012-5/2012, complete genome",Porcine epidemic diarrhea virus,9823,0.910173662898082,0.358900159173978
2.4963230098,JX112709,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28035,"Fan,H., Zhang,J., Ye,Y., Tong,T., Xie,K., Liao,M., Luo,Y.",22923806,China,Sus scrofa,unknown,2/11/2012,"Porcine epidemic diarrhea virus strain GD-A, complete genome",Porcine epidemic diarrhea virus,9823,0.914818853111867,0.503482587120595
2.4959671478,MH726385,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,2/10/2011,"Porcine epidemic diarrhea virus isolate GDS08, complete genome",Porcine epidemic diarrhea virus,9823,0.914676288481459,0.384766006063449
2.4961440542,JX647847,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28047,"Wei,Z.Y., Lu,W.H., Li,Z.L., Mo,J.Y., Zeng,X.D., Zeng,Z.L., Sun,B.L., Chen,F., Xie,Q.M., Bee,Y.Z., Ma,J.Y., Wei,Z., Ma,J., Bee,Y.",23166239,China,Sus scrofa,unknown,2011-12,"Porcine epidemic diarrhea virus strain GD-1, complete genome",Porcine epidemic diarrhea virus,9823,0.914747162864226,0.267283507484218
2.4974780566,MH726384,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,2/10/2011,"Porcine epidemic diarrhea virus isolate GDS06, complete genome",Porcine epidemic diarrhea virus,9823,0.915281445355827,0.388242435180796
2.4961460914,MH726387,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,2/10/2011,"Porcine epidemic diarrhea virus isolate GDS12, complete genome",Porcine epidemic diarrhea virus,9823,0.914747979002688,0.385177844296421
2.4965865769,MH748550,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28045,"Qian,S., Han,Y., Zhang,W., Li,Z.","",China,Sus scrofa,unknown,11/10/2017,"Porcine epidemic diarrhea virus strain PEDV JS-A, complete genome",Porcine epidemic diarrhea virus,9823,0.914924429668249,0.26830178091903
2.4993583479,MK392335,0.129943502824859,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28029,"Wang,L., Wei,L., Li,Y., Zhou,Z., Zhang,G., Wang,J., Xu,L.","",China,Sus scrofa,feces,2010-02,"Porcine epidemic diarrhea virus isolate LW/L, complete genome",Porcine epidemic diarrhea virus,9823,0.916034038091125,0.156791225173383
2.4985550147,JX261936,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28047,"Tian,X., Pan,Y., Wang,D., Li,W., Zhou,Q., Song,Y.","",China,Sus scrofa,unknown,2/10/2011,"Porcine epidemic diarrhea virus strain CHGD-01, complete genome",Porcine epidemic diarrhea virus,9823,0.915712570651161,0.39071911494806
2.5058448428,KJ960178,0.112994350282486,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28035,"Vui,D.T., Tung,N., Inui,K., Slater,S., Nilubol,D., Dam,T.V.",25125639,Viet Nam,Sus scrofa,"feces, abdominal cavity",2013,"Porcine epidemic diarrhea virus clone VN/JFP1013_1/2013/Vinh An/Vietnam, complete genome",Porcine epidemic diarrhea virus,9823,0.918625940271394,-0.181964788764618
2.5070880552,KR610993,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,27409,"Cheun-Arom,T., Temeeyasen,G., Srijangwad,A., Tripipat,T., Sangmalee,S., Vui,D.T., Chuanasa,T., Tantituvanont,A., Nilubol,D., Cheunarom,T.",26112783,Thailand,Sus scrofa,abdominal cavity,7/15/2014,"Porcine epidemic diarrhea virus clone CBR1, complete genome",Porcine epidemic diarrhea virus,9823,0.919121942292879,0.41030504777851
2.5063057182,KJ960179,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28035,"Vui,D.T., Tung,N., Inui,K., Slater,S., Nilubol,D., Dam,T.V.",25125639,Viet Nam,Sus scrofa,"feces, abdominal cavity",2013,"Porcine epidemic diarrhea virus clone VN/VAP1113_1/2013/Vung Tua/Vietnam, complete genome",Porcine epidemic diarrhea virus,9823,0.91880984352637,0.408512111368796
2.5077259933,KR610994,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,27409,"Cheun-Arom,T., Temeeyasen,G., Srijangwad,A., Tripipat,T., Sangmalee,S., Vui,D.T., Chuanasa,T., Tantituvanont,A., Nilubol,D., Cheunarom,T.",26112783,Thailand,Sus scrofa,abdominal cavity,7/15/2014,"Porcine epidemic diarrhea virus clone CBR2, complete genome",Porcine epidemic diarrhea virus,9823,0.919376363731947,0.411766642887845
2.5063134776,KJ960180,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28035,"Vui,D.T., Tung,N., Inui,K., Slater,S., Nilubol,D., Dam,T.V.",25125639,Viet Nam,Sus scrofa,"feces, abdominal cavity",2013,"Porcine epidemic diarrhea virus clone VN/KCHY-310113/2013/KhoaiChau/HungYen/Vietnam, complete genome",Porcine epidemic diarrhea virus,9823,0.918812939472699,0.40852989686404
2.5021265661,KM609204,0.129943502824859,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28050,"Sun,M., Ma,J., Wang,Y., Wang,M., Song,W., Zhang,W., Lu,C., Yao,H.",25694517,China: JiangXi,Sus scrofa,abdominal cavity,2011-06,"Porcine epidemic diarrhea virus strain PEDV-7C, complete genome",Porcine epidemic diarrhea virus,9823,0.917140996736515,0.1631496683614
2.4988474309,MH708895,0.129943502824859,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28033,"Sun,Y.","",China,Sus scrofa,unknown,1/18/2011,"Porcine epidemic diarrhea virus isolate FJ2011, complete genome",Porcine epidemic diarrhea virus,9823,0.915829597928238,0.155616909119569
2.4973014886,MH726386,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,5/25/2011,"Porcine epidemic diarrhea virus isolate GDS16, complete genome",Porcine epidemic diarrhea virus,9823,0.915210744337503,0.387836280406733
2.495876739,KU646831,0.11864406779661,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28036,"Li,B., Fan,B., Guo,R., Yu,Z., Xu,X., Zhang,B., Pang,F., He,K.","",China,Sus scrofa,unknown,2012,"Porcine epidemic diarrhea virus isolate AH2012/12, complete genome",Porcine epidemic diarrhea virus,9823,0.914640065874319,-0.0869773396408033
2.4964102071,MH726389,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,2/10/2011,"Porcine epidemic diarrhea virus isolate GDS39, complete genome",Porcine epidemic diarrhea virus,9823,0.91485378279716,0.503683263793011
2.495611075,MH726388,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,2/10/2011,"Porcine epidemic diarrhea virus isolate GDS36, complete genome",Porcine epidemic diarrhea virus,9823,0.914533619055194,0.266056848853759
2.4959663364,MK584552,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28044,"Peng,Q., Fang,L., Ding,Z., Wang,D., Peng,G., Xiao,S.",31712093,China,Sus scrofa,unknown,2011-05,"Porcine epidemic diarrhea virus strain AJ1102(F12), complete genome",Porcine epidemic diarrhea virus,9823,0.914675963397,0.384764138561484
2.4956988248,MH726390,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,2/10/2011,"Porcine epidemic diarrhea virus isolate GDS40, complete genome",Porcine epidemic diarrhea virus,9823,0.914568780085773,0.384148406268754
2.4944550959,KM089829,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28047,"Hao,J., Cao,Y., Juan,Y.","",China,Sus scrofa,unknown,11/10/2012,"Porcine epidemic diarrhea virus strain GDS01, complete genome",Porcine epidemic diarrhea virus,9823,0.914070306914197,0.381284848132059
2.4944475103,MH726391,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,7/15/2012,"Porcine epidemic diarrhea virus isolate GDS15, complete genome",Porcine epidemic diarrhea virus,9823,0.914067265924785,0.263377981740698
2.4943697546,KP765609,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28056,"Zhang,X., Pan,Y., Wang,D., Tian,X., Song,Y., Cao,Y., Zhang,X.B., Pan,Y.F., Wang,D.D., Tian,X.Y., Song,Y.H., Cao,Y.C.",26063495,China,Sus scrofa,unknown,2013-07,"Porcine epidemic diarrhea virus strain FL2013, complete genome",Porcine epidemic diarrhea virus,9823,0.914036093927144,0.263198920918496
2.4940645672,MH726392,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,7/2/2013,"Porcine epidemic diarrhea virus isolate GDS44, complete genome",Porcine epidemic diarrhea virus,9823,0.913913735936363,0.262496061977833
2.4936329301,JX188454,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28044,"Bi,J., Zeng,S., Xiao,S., Chen,H., Fang,L.",22966198,China,Sus scrofa,feces,2011-05,"Porcine epidemic diarrhea virus strain AJ1102, complete genome",Porcine epidemic diarrhea virus,9823,0.913740655230762,0.379391115031934
2.4935121028,JX489155,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28047,"Chen,F., Pan,Y., Zhang,X., Tian,X., Wang,D., Zhou,Q., Song,Y., Bi,Y., Li,W., Li,C.",23087112,China,Sus scrofa,unknown,2011-02,"Porcine epidemic diarrhea virus strain LC, complete genome",Porcine epidemic diarrhea virus,9823,0.913692199731984,0.497009801365062
2.4990582447,KT021227,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Chen,F., Zhu,Y., Wu,M., Ku,X., Ye,S., Li,Z., Guo,X., He,Q.",26512689,China,Sus scrofa,abdominal cavity,8/2/2013,"Porcine epidemic diarrhea virus strain YN1, complete genome",Porcine epidemic diarrhea virus,9823,0.915913958784088,0.273985941977908
2.4962759345,KT021228,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28034,"Chen,F., Zhu,Y., Wu,M., Ku,X., Ye,S., Li,Z., Guo,X., He,Q.",26512689,China,Sus scrofa,unknown,10/5/2013,"Porcine epidemic diarrhea virus strain YN15, complete genome",Porcine epidemic diarrhea virus,9823,0.914799995077995,0.2675869914309
2.4965413697,KT021229,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28028,"Chen,F., Zhu,Y., Wu,M., Ku,X., Ye,S., Li,Z., Guo,X., He,Q.",26512689,China,Sus scrofa,unknown,11/8/2013,"Porcine epidemic diarrhea virus strain YN30, complete genome",Porcine epidemic diarrhea virus,9823,0.914906321900739,0.268197764471516
2.4967184607,KT021230,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28028,"Chen,F., Zhu,Y., Wu,M., Ku,X., Ye,S., Li,Z., Guo,X., He,Q.",26512689,China,Sus scrofa,unknown,2/5/2014,"Porcine epidemic diarrhea virus strain YN60, complete genome",Porcine epidemic diarrhea virus,9823,0.914977253919536,0.268605219295415
2.4970738387,KT021231,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28028,"Chen,F., Zhu,Y., Wu,M., Ku,X., Ye,S., Li,Z., Guo,X., He,Q.",26512689,China,Sus scrofa,unknown,5/10/2014,"Porcine epidemic diarrhea virus strain YN90, complete genome",Porcine epidemic diarrhea virus,9823,0.915119581825582,0.269422793816801
2.4975180301,KT021232,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28028,"Chen,F., Zhu,Y., Wu,M., Ku,X., Ye,S., Li,Z., Guo,X., He,Q.",26512689,China,Sus scrofa,unknown,8/8/2014,"Porcine epidemic diarrhea virus strain YN144, complete genome",Porcine epidemic diarrhea virus,9823,0.915297450773772,0.270444527344171
2.4976930881,KT021233,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28028,"Chen,F., Zhu,Y., Wu,M., Ku,X., Ye,S., Li,Z., Guo,X., He,Q.",26512689,China,Sus scrofa,unknown,11/11/2014,"Porcine epidemic diarrhea virus strain YN200, complete genome",Porcine epidemic diarrhea virus,9823,0.915367541104663,0.270847147755215
2.4948759704,MH726393,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,3/10/2011,"Porcine epidemic diarrhea virus isolate GDS14, complete genome",Porcine epidemic diarrhea virus,9823,0.914239016705311,0.264364567392989
2.4967277488,MK644604,0.152542372881356,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28046,"Ao,C., Wu,M., Yang,J., Cai,S., Li,D., Fang,L., Xiao,S., Chen,H., Jiang,Y.","",China,Sus scrofa,unknown,11/13/2017,"Porcine epidemic diarrhea virus isolate N7-GD2017, complete genome",Porcine epidemic diarrhea virus,9823,0.914980974035709,0.622322033449682
2.4922334006,KR818832,0.124293785310734,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28047,"Zhang,X.B., Pan,Y.F., Tian,X.Y., Wang,D.D., Cao,Y.C., Song,Y.H.","",China,Sus scrofa,unknown,2013-02,"Porcine epidemic diarrhea virus strain XY2013, complete genome",Porcine epidemic diarrhea virus,9823,0.913179256491233,0.022512355776592
2.4914686553,KX791060,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28035,"Zhang,Y.","",China,Sus scrofa,unknown,5/12/2014,"Porcine epidemic diarrhea virus isolate CHSD2014, complete genome",Porcine epidemic diarrhea virus,9823,0.912872358005961,0.492299716338336
2.4877234227,MH107322,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L., Li,J., Zhou,Q., Lin,Y., Qin,J., Xue,C., Cao,Y.",29879479,China,Sus scrofa,unknown,11/5/2012,"Porcine epidemic diarrhea virus isolate GDS23, complete genome",Porcine epidemic diarrhea virus,9823,0.911368004188055,0.483657081759113
2.491292392,MH726374,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,6/7/2014,"Porcine epidemic diarrhea virus isolate GDS11, complete genome",Porcine epidemic diarrhea virus,9823,0.912801608757341,0.373996637007174
2.4908294872,MK841494,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28002,"Wang,M., Lu,Q., Wang,X.","",China,Sus scrofa,unknown,2016-10,"Porcine epidemic diarrhea virus isolate PEDV SH, complete genome",Porcine epidemic diarrhea virus,9823,0.912615782391565,0.372929135049359
2.4912806145,MK841495,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Wang,M., Lu,Q., Wang,X.","",China,Sus scrofa,unknown,2016-09,"Porcine epidemic diarrhea virus isolate PEDV YZ, complete genome",Porcine epidemic diarrhea virus,9823,0.912796881280198,0.373969479434895
2.4875328738,MH726380,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,6/6/2014,"Porcine epidemic diarrhea virus isolate GDS27, complete genome",Porcine epidemic diarrhea virus,9823,0.911291405561275,0.247432716649671
2.4924731851,KM609203,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28047,"Sun,M., Ma,J., Wang,Y., Wang,M., Song,W., Zhang,W., Lu,C., Yao,H.",25694517,China,Sus scrofa,abdominal cavity,2012-03,"Porcine epidemic diarrhea virus strain PEDV-1C, complete genome",Porcine epidemic diarrhea virus,9823,0.913275464561282,0.258829654778425
2.486053705,MH726377,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,7/11/2014,"Porcine epidemic diarrhea virus isolate GDS29, complete genome",Porcine epidemic diarrhea virus,9823,0.910696595831848,0.479799807495181
2.4859674179,MH726378,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,7/28/2014,"Porcine epidemic diarrhea virus isolate GDS34, complete genome",Porcine epidemic diarrhea virus,9823,0.910661886767716,0.479600402554401
2.4860516548,MH726379,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gong,L.","",China,Sus scrofa,abdominal cavity,7/28/2014,"Porcine epidemic diarrhea virus isolate GDS33, complete genome",Porcine epidemic diarrhea virus,9823,0.910695771151013,0.361899445725085
2.4904820186,JQ282909,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Chen,J., Liu,X., Shi,D., Shi,H., Zhang,X., Feng,L.",22354946,China,Sus scrofa,unknown,5/3/2011,"Porcine epidemic diarrhea virus strain CH/FJND-3/2011, complete genome",Porcine epidemic diarrhea virus,9823,0.912476273509152,0.254238890519858
2.4908141748,KT941120,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,27966,"Choe,S.E., Park,K.H., Lim,S.I., Le,V.P., Hien,N.B., Thach,P.N., Phuong le,H.T., An,B.H., Han,S.H., Cho,I.S., An,D.J., Choe,S., Quynh,D.H.",26893409,Viet Nam: Hung Yen,Sus scrofa,feces,10/15/2014,"Porcine epidemic diarrhea virus strain HUA-14PED96, complete genome",Porcine epidemic diarrhea virus,9823,0.91260963486234,0.255004952547711
2.4908765426,MK606368,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Xin,S., Ma,Z., Rui,P., Song,T.","",China: Hebei,Sus scrofa,unknown,6/24/2018,"Porcine epidemic diarrhea virus isolate CH-HB1-2018, complete genome",Porcine epidemic diarrhea virus,9823,0.912634673670866,0.255148781959655
2.485876772,KM609212,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Sun,M., Ma,J., Wang,Y., Wang,M., Song,W., Zhang,W., Lu,C., Yao,H.",25694517,China: JiangSu,Sus scrofa,abdominal cavity,2014-03,"Porcine epidemic diarrhea virus strain PEDV-LYG, complete genome",Porcine epidemic diarrhea virus,9823,0.91062542307475,0.361495326032592
2.4853384592,KY793536,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Qin,Y., Lu,B., He,Y., Li,B., Duan,Q., Liang,J., Chen,Z., Su,Q., Zhao,W.","",China: Guangxi,Sus scrofa,"feces, abdominal cavity",2/14/2015,"Porcine epidemic diarrhea virus strain CH/GX/2015/750A, complete genome",Porcine epidemic diarrhea virus,9823,0.910408851159406,0.360251213456859
2.4882885664,MG546690,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28035,"Ruan,W.","",China: Beijing,Sus scrofa,feces,2016-11,"Porcine epidemic diarrhea virus strain CH/BJ11/2016, complete genome",Porcine epidemic diarrhea virus,9823,0.911595151431135,0.367066011745698
