Accession,mash.dist.to.wuhan1.k.9,mash.dist.to.wuhan1.k.10,mash.dist.to.wuhan1.k.11,mash.dist.to.wuhan1.k.12,mash.dist.to.wuhan1.k.13,mash.dist.to.wuhan1.k.14,mash.dist.to.wuhan1.k.15,mash.dist.to.wuhan1.k.16,mash.dist.to.wuhan1.k.17,mash.dist.to.wuhan1.k.18,mash.dist.to.wuhan1.k.19,mash.dist.to.wuhan1.k.20,mash.dist.to.wuhan1.k.21,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_mash_distance,"get(str_glue(""mash.dist.to.wuhan1.k.{k}""))",studres
JN874559,0.122859,0.208603,0.290504,0.353975,0.384171,0.394533,0.408026,0.410749,0.501017,0.473183,0.411802,1,0.405585,0.203389830508475,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31100,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2006,"Rabbit coronavirus HKU14 strain HKU14-1, complete genome",Rabbit coronavirus HKU14,9986,-0.956667513016596,0.384171,0.196112705695305
JN874560,0.122812,0.209887,0.288399,0.349503,0.37979,0.394533,0.408026,0.402409,0.46025,0.473183,0.411802,1,0.405585,0.19774011299435,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31116,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2007,"Rabbit coronavirus HKU14 strain HKU14-3, complete genome",Rabbit coronavirus HKU14,9986,-0.968136810597765,0.37979,0.0496896673667237
JN874561,0.123375,0.208603,0.290079,0.358705,0.381949,0.398189,0.408026,0.402409,0.46025,0.473183,0.411802,1,0.405585,0.192090395480226,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31096,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2007,"Rabbit coronavirus HKU14 strain HKU14-8, complete genome",Rabbit coronavirus HKU14,9986,-0.962468187141932,0.381949,0.0179801160111666
JQ023161,0.129841,0.224374,0.310524,0.413778,0.424881,0.451491,0.521616,0.46368,0.46025,1,1,1,1,0.15819209039548,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28029,"Park,S.J., Kim,H.K., Song,D.S., An,D.J., Park,B.K., Park,S.-J., Kim,H.-K., Song,D.-S., An,D.-J., Park,B.-K.",22532530,South Korea,Sus scrofa,unknown,2009,"Porcine epidemic diarrhea virus strain virulent DR13, complete genome",Porcine epidemic diarrhea virus,9823,-0.855946149265039,0.424881,0.313148380463914
JQ023162,0.128375,0.220567,0.307887,0.402692,0.428819,0.437171,0.494592,0.489015,0.501017,1,1,1,1,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,27931,"Park,S.J., Kim,H.K., Song,D.S., An,D.J., Park,B.K., Park,S.-J., Kim,H.-K., Song,D.-S., An,D.-J., Park,B.-K.",22532530,South Korea,Sus scrofa,unknown,"","Porcine epidemic diarrhea virus strain attenuated DR13, complete genome",Porcine epidemic diarrhea virus,9823,-0.846720360505698,0.428819,0.0962010561351975
JQ065042,0.146953,0.247348,0.333654,0.391095,0.410887,0.469427,0.521616,0.532331,0.46025,0.43468,0.411802,0.391212,0.405585,0.0621468926553672,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25430,"Woo,P.C., Lau,S.K., Lam,C.S., Lau,C.C., Tsang,A.K., Lau,J.H., Bai,R., Teng,J.L., Tsang,C.C., Wang,M., Zheng,B.J., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lau,C.C.Y., Tsang,A.K.L., Lau,J.H.N., Teng,J.L.L., Tsang,C.C.C., Zheng,B.-J., Chan,K.-H., Yuen,K.-Y.",22278237,China: Hong Kong,Sus scrofa,unknown,2009,"Porcine coronavirus HKU15 strain HKU15-44, complete genome",Coronavirus HKU15,9823,-0.889437041461355,0.410887,-1.09695031201244
JQ404409,0.121468,0.208038,0.288816,0.391095,0.452272,0.459897,0.494592,0.445706,0.46025,1,1,1,1,0.152542372881356,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29462,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H., Jackwood,M.W.","","",Canis lupus familiaris,feces,"","Canine coronavirus strain 1-71, complete genome",Alphacoronavirus 1,9615,-0.793471510229308,0.452272,0.662199543528774
JQ408980,0.124227,0.216759,0.285535,0.385855,0.446972,0.443972,0.47542,0.445706,0.501017,0.473183,1,1,1,0.112994350282486,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29363,"Balint,A., Farsang,A., Zadori,Z., Hornyak,A., Dencso,L., Almazan,F., Enjuanes,L., Belak,S.",22438554,"",Felis catus,unknown,"","Feline coronavirus strain DF-2 R3i, complete genome",Alphacoronavirus 1,9685,-0.805259326151553,0.446972,0.0951100537722948
JQ408981,0.124895,0.217853,0.28716,0.387565,0.442016,0.451491,0.47542,0.445706,0.501017,0.473183,1,1,1,0.112994350282486,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29025,"Balint,A., Farsang,A., Zadori,Z., Hornyak,A., Dencso,L., Almazan,F., Enjuanes,L., Belak,S.",22438554,"",Felis catus,unknown,"","Feline infectious peritonitis virus strain DF-2, complete genome",Alphacoronavirus 1,9685,-0.816409198464588,0.442016,0.0204478928757167
JQ410000,0.123611,0.211045,0.283154,0.371878,0.428819,0.443972,0.521616,0.532331,0.501017,1,0.411802,1,0.405585,0.186440677966102,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27374,"Crossley,B.M., Mock,R.B., Callison,S.A., Hietala,S.K.","",USA,Vicugna pacos,unknown,2008,"Alpaca respiratory coronavirus isolate CA08-1/2008, complete genome",Human coronavirus 229E,30538,-0.846720360505698,0.428819,0.723702195792566
JQ765564,0.119159,0.200876,0.279323,0.342218,0.39906,0.437171,0.448402,1,0.501017,1,1,1,1,0.107344632768362,Human coronavirus NL63,Alphacoronavirus,Alphacoronavirus,27469,"Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D., Holmes,K.V., Motley,J., Ransier,A., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dominguez,S., Holmes,K.",22837419,"USA: Denver, CO",Homo sapiens,oronasopharynx,3/1/2009,"Human coronavirus NL63 strain NL63/DEN/2009/14, complete genome",Human coronavirus NL63,9606,-0.918643497457752,0.39906,-0.73399738311513
JQ765566,0.118892,0.200617,0.278206,0.338329,0.40185,0.437171,0.438132,1,0.501017,1,1,1,1,0.112994350282486,Human coronavirus NL63,Alphacoronavirus,Alphacoronavirus,27487,"Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D., Holmes,K.V., Motley,J., Ransier,A., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dominguez,S., Holmes,K.",22837419,"USA: Denver, CO",Homo sapiens,oronasopharynx,1/8/2008,"Human coronavirus NL63 strain NL63/DEN/2008/16, complete genome",Human coronavirus NL63,9606,-0.91167639432341,0.40185,-0.617526926014911
JQ765568,0.119159,0.199973,0.279323,0.340251,0.393769,0.430963,0.438132,1,0.501017,1,1,1,1,0.112994350282486,Human coronavirus NL63,Alphacoronavirus,Alphacoronavirus,27487,"Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D., Holmes,K.V., Motley,J., Ransier,A., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dominguez,S., Holmes,K.",22837419,"USA: Denver, CO",Homo sapiens,oronasopharynx,1/11/2005,"Human coronavirus NL63 strain NL63/DEN/2005/193, complete genome",Human coronavirus NL63,9606,-0.931990836038226,0.393769,-0.753694284872962
JQ977698,0.126592,0.215525,0.298065,0.373319,0.373656,0.425253,0.414374,0.402409,0.419488,0.473183,0.390467,0.391212,0.405585,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27622,"Hong,S.M., Kwon,H.J., Kim,I.H., Mo,M.L., Kim,J.H.",23202499,South Korea,Gallus gallus,unknown,1991,"Infectious bronchitis virus isolate KM91, complete genome",Avian coronavirus,9031,-0.984419690926654,0.373656,-1.10558629776644
JQ989268,0.122999,0.2096,0.298531,0.358705,0.404746,0.437171,0.521616,0.489015,0.501017,1,1,1,1,0.141242937853107,Bat coronavirus HKU10,Alphacoronavirus,Alphacoronavirus,28483,"Lau,S.K., Li,K.S., Tsang,A.K., Shek,C.T., Wang,M., Choi,G.K., Guo,R., Wong,B.H., Poon,R.W., Lam,C.S., Wang,S.Y., Fan,R.Y., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Shek,C.-T., Choi,G.K.Y., Wong,B.H.L., Poon,R.W.S., Lam,C.S.F., Wang,S.Y.H., Fan,R.Y.Y., Chan,K.-H., Zheng,B.-J., Yuen,K.-Y.",22933277,Hong Kong,Hipposideros pomona,unknown,2006-10,"Hipposideros bat coronavirus HKU10 isolate TLC1310A, complete genome",Bat coronavirus HKU10,334201,-0.904495569116833,0.404746,-0.220907044676835
JQ989269,0.123046,0.208887,0.298999,0.358705,0.407755,0.437171,0.521616,0.489015,0.501017,1,1,1,1,0.135593220338983,Bat coronavirus HKU10,Alphacoronavirus,Alphacoronavirus,28492,"Lau,S.K., Li,K.S., Tsang,A.K., Shek,C.T., Wang,M., Choi,G.K., Guo,R., Wong,B.H., Poon,R.W., Lam,C.S., Wang,S.Y., Fan,R.Y., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Shek,C.-T., Choi,G.K.Y., Wong,B.H.L., Poon,R.W.S., Lam,C.S.F., Wang,S.Y.H., Fan,R.Y.Y., Chan,K.-H., Zheng,B.-J., Yuen,K.-Y.",22933277,Hong Kong,Hipposideros pomona,unknown,2005-12,"Hipposideros bat coronavirus HKU10 isolate LSH5A, complete genome",Bat coronavirus HKU10,334201,-0.897088775140501,0.407755,-0.240995805075419
JQ989270,0.122346,0.210754,0.295321,0.352834,0.407755,0.437171,0.521616,0.489015,0.501017,0.473183,1,0.425865,0.405585,0.146892655367232,Bat coronavirus HKU10,Alphacoronavirus,Alphacoronavirus,28494,"Lau,S.K., Li,K.S., Tsang,A.K., Shek,C.T., Wang,M., Choi,G.K., Guo,R., Wong,B.H., Poon,R.W., Lam,C.S., Wang,S.Y., Fan,R.Y., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Shek,C.-T., Choi,G.K.Y., Wong,B.H.L., Poon,R.W.S., Lam,C.S.F., Wang,S.Y.H., Fan,R.Y.Y., Chan,K.-H., Zheng,B.-J., Yuen,K.-Y.",22933277,China,Rousettus leschenaultii,unknown,2005-10,"Rousettus bat coronavirus HKU10 isolate 183A, complete genome",Bat coronavirus HKU10,9408,-0.897088775140501,0.407755,-0.101658622482811
JQ989271,0.121514,0.210031,0.293981,0.352834,0.39906,0.443972,0.521616,0.489015,0.501017,0.473183,1,0.425865,0.405585,0.135593220338983,Bat coronavirus HKU10,Alphacoronavirus,Alphacoronavirus,28489,"Lau,S.K., Li,K.S., Tsang,A.K., Shek,C.T., Wang,M., Choi,G.K., Guo,R., Wong,B.H., Poon,R.W., Lam,C.S., Wang,S.Y., Fan,R.Y., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Shek,C.-T., Choi,G.K.Y., Wong,B.H.L., Poon,R.W.S., Lam,C.S.F., Wang,S.Y.H., Fan,R.Y.Y., Chan,K.-H., Zheng,B.-J., Yuen,K.-Y.",22933277,China,Rousettus leschenaultii,unknown,2005-10,"Rousettus bat coronavirus HKU10 isolate 175A, complete genome",Bat coronavirus HKU10,9408,-0.918643497457752,0.39906,-0.38531018212352
JQ989272,0.122812,0.205814,0.296226,0.349503,0.40185,0.425253,0.494592,0.489015,0.501017,0.473183,1,0.425865,0.405585,0.146892655367232,Bat coronavirus HKU10,Alphacoronavirus,Alphacoronavirus,28483,"Lau,S.K., Li,K.S., Tsang,A.K., Shek,C.T., Wang,M., Choi,G.K., Guo,R., Wong,B.H., Poon,R.W., Lam,C.S., Wang,S.Y., Fan,R.Y., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Shek,C.-T., Choi,G.K.Y., Wong,B.H.L., Poon,R.W.S., Lam,C.S.F., Wang,S.Y.H., Fan,R.Y.Y., Chan,K.-H., Zheng,B.-J., Yuen,K.-Y.",22933277,Hong Kong,Hipposideros pomona,unknown,2010-08,"Hipposideros bat coronavirus HKU10 isolate TLC1343A, complete genome",Bat coronavirus HKU10,334201,-0.91167639432341,0.40185,-0.199307256873237
JX104161,0.118316,0.201789,0.279699,0.340251,0.391254,0.425253,0.438132,1,0.501017,1,1,1,1,0.11864406779661,Human coronavirus NL63,Alphacoronavirus,Alphacoronavirus,27538,"Geng,H., Cui,L., Xie,Z., Lu,R., Zhao,L., Tan,W.",22879617,"China: Beijing Children's Hospital, Beijing",Homo sapiens,oronasopharynx,11/4/2008,"Human coronavirus NL63 isolate CBJ 037, complete genome",Human coronavirus NL63,9606,-0.938398313537863,0.391254,-0.726862880543638
JX188454,0.128375,0.222038,0.301379,0.402692,0.432971,0.443972,0.521616,0.489015,0.501017,1,1,1,1,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28044,"Bi,J., Zeng,S., Xiao,S., Chen,H., Fang,L.",22966198,China,Sus scrofa,feces,2011-05,"Porcine epidemic diarrhea virus strain AJ1102, complete genome",Porcine epidemic diarrhea virus,9823,-0.837084527818389,0.432971,0.230406829524676
JX261936,0.127182,0.222699,0.301379,0.404794,0.417565,0.451491,0.521616,0.489015,0.46025,1,1,1,1,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28047,"Tian,X., Pan,Y., Wang,D., Li,W., Zhou,Q., Song,Y.","",China,Sus scrofa,unknown,2/10/2011,"Porcine epidemic diarrhea virus strain CHGD-01, complete genome",Porcine epidemic diarrhea virus,9823,-0.873315058186688,0.417565,-0.0121791189471538
JX503060,0.124084,0.207897,0.289235,0.365028,0.404746,0.443972,0.494592,0.46368,0.501017,0.473183,0.375332,1,0.405585,0.169491525423729,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27263,"Farsani,S.M., Dijkman,R., Jebbink,M.F., Goossens,H., Ieven,M., Deijs,M., Molenkamp,R., van der Hoek,L.",22926811,Netherlands,Homo sapiens,oronasopharynx,2010,"Human coronavirus 229E isolate 0349, complete genome",Human coronavirus 229E,9606,-0.904495569116833,0.404746,0.127405085196281
JX860640,0.119831,0.212959,0.277837,0.357497,0.391254,0.419967,0.438132,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31028,"Lim,S.I., Choi,S., Lim,J.A., Jeoung,H.Y., Song,J.Y., Dela Pena,R.C., An,D.J., Pena,R.Cd.C.",23405345,South Korea,Canis lupus familiaris,lung,2008,"Canine respiratory coronavirus strain K37, complete genome",Betacoronavirus 1,9615,-0.938398313537863,0.391254,0.109434032960441
JX869059,0.133492,0.227822,0.309459,0.366353,0.381949,0.419967,0.438132,0.395054,0.436405,0.473183,1,1,1,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30119,"van Boheemen,S., de Graaf,M., Lauber,C., Bestebroer,T.M., Raj,V.S., Zaki,A.M., Osterhaus,A.D., Haagmans,B.L., Gorbalenya,A.E., Snijder,E.J., Fouchier,R.A., Victor,S.R., Osterhaus,A.D.M.E., Fouchier,R.A.M.",23170002,"",Homo sapiens,unknown,6/13/2012,"Human betacoronavirus 2c EMC/2012, complete genome",MERS,9606,-0.962468187141932,0.381949,-0.539400174515254
JX897900,0.127777,0.212513,0.307887,0.365028,0.369824,0.451491,0.421391,0.410749,0.436405,0.43468,1,0.425865,1,0.135593220338983,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27684,"He,K., Li,M., Wei,P., Mo,M.L., Wei,T.C., Li,K.R.",23166279,China,Gallus gallus,unknown,2009,"UNVERIFIED: Infectious bronchitis virus isolate GX-NN09032, complete genome",Avian coronavirus,9031,-0.994728062189106,0.369824,-0.895217896753568
JX993987,0.0994999,0.141726,0.165791,0.171283,0.167943,0.165683,0.166815,0.163079,0.164268,0.156349,0.154268,0.156824,0.14515,0.745762711864407,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29484,"Yang,L., Wu,Z., Ren,X., Yang,F., He,G., Zhang,J., Dong,J., Sun,L., Zhu,Y., Du,J., Zhang,S., Jin,Q., Yang,J., Qian,Z.","23739658, 26433221, 26262818",China,Rhinolophus pusillus,unknown,2011-09,"Bat coronavirus Rp/Shaanxi2011, complete genome",Bat SARS-like,159858,-1.78413064286358,0.167943,1.34978883104119
JX993988,0.0931673,0.138787,0.16447,0.168706,0.164274,0.160026,0.16234,0.157954,0.157326,0.15413,0.147791,0.149865,0.146706,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29452,"Yang,L., Wu,Z., Ren,X., Yang,F., He,G., Zhang,J., Dong,J., Sun,L., Zhu,Y., Du,J., Zhang,S., Jin,Q., Yang,J., Qian,Z.","23739658, 26433221, 26262818",China,Chaerephon plicatus,unknown,2011,"Bat coronavirus Cp/Yunnan2011, complete genome",Bat SARS-like,478698,-1.80621951357026,0.164274,1.34138378076542
KC175341,0.12156,0.208179,0.292225,0.382538,0.457965,0.480431,0.494592,0.445706,0.46025,1,1,1,1,0.141242937853107,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29340,"Town,C.D., Halpin,R.A., Motley,J., Ransier,A., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Regan,A., Wentworth,D.E., Whittaker,G.","","USA: Ithaca, NY",Canis lupus familiaris,unknown,1978,"Canine coronavirus strain S378, complete genome",Alphacoronavirus 1,9615,-0.780962517002023,0.457965,0.606543266370638
KC545383,0.122719,0.211629,0.293099,0.348422,0.38646,0.394533,0.47542,0.402409,0.436405,1,1,0.425865,1,0.169491525423729,Hedgehog coronavirus 1,Betacoronavirus,Betacoronavirus,30148,"Corman,V.M., Kallies,R., Philipps,H., Gopner,G., Muller,M.A., Eckerle,I., Brunink,S., Drosten,C., Drexler,J.F.",24131722,Germany,Erinaceus europaeus,feces,2012,"Betacoronavirus Erinaceus/VMC/DEU/2012 isolate ErinaceusCoV/2012-174/GER/2012, complete genome",Hedgehog coronavirus 1,9365,-0.950726909195283,0.38646,-0.182046121802966
KC545386,0.121377,0.214157,0.297602,0.351708,0.37769,0.402044,0.46055,0.445706,0.501017,1,1,1,1,0.163841807909605,Hedgehog coronavirus 1,Betacoronavirus,Betacoronavirus,30175,"Corman,V.M., Kallies,R., Philipps,H., Gopner,G., Muller,M.A., Eckerle,I., Brunink,S., Drosten,C., Drexler,J.F.",24131722,Germany,Erinaceus europaeus,feces,2012,"Betacoronavirus Erinaceus/VMC/DEU/2012 isolate ErinaceusCoV/2012-216/GER/2012, complete genome",Hedgehog coronavirus 1,9365,-0.973681525653407,0.37769,-0.405383930703403
KC667074,0.13392,0.227471,0.305326,0.365028,0.373656,0.410443,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30112,"Cotten,M., Lam,T.T., Watson,S.J., Palser,A.L., Petrova,V., Grant,P., Pybus,O.G., Rambaut,A., Guan,Y., Pillay,D., Kellam,P., Nastouli,E., Cotten,M.L., Palser,A., Pybus,O.",23693015,United Kingdom: England,Homo sapiens,unknown,9/19/2012,"Human betacoronavirus 2c England-Qatar/2012, complete genome",MERS,9606,-0.984419690926654,0.373656,-0.616732729660113
KC776174,0.133706,0.227822,0.307369,0.365028,0.37979,0.410443,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30030,"Elassal,E.M., Demian,P.N., Defang,G.N., Rozanski,C.H., Curry,J.A., Oyofo,B.A., Al-Sanouri,T.M., Haddadin,A., Mohareb,E.W.","",Jordan,Homo sapiens,lung,2012-04,"Human betacoronavirus 2c Jordan-N3/2012, complete genome",MERS,9606,-0.968136810597765,0.37979,-0.507652619015913
KC869678,0.130045,0.219921,0.308932,0.374785,0.373656,0.398189,0.438132,0.377093,0.386587,0.36511,0.354002,0.356565,0.320287,0.169491525423729,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30111,"Ithete,N.L., Stoffberg,S., Corman,V.M., Cottontail,V.M., Richards,L.R., Schoeman,M.C., Drosten,C., Drexler,J.F., Preiser,W., Stoffberg Hockey,S., Richards,L.","24050621, 25031349",South Africa,Neoromicia capensis,unknown,2011,"Coronavirus Neoromicia/PML-PHE1/RSA/2011, complete genome",MERS,110938,-0.984419690926654,0.373656,-0.40759571554338
KC881005,0.0946025,0.137027,0.165128,0.164952,0.158318,0.158363,0.158432,0.153115,0.151878,0.146235,0.143097,0.142636,0.137268,0.768361581920904,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29787,"Ge,X.Y., Li,J.L., Yang,X.L., Chmura,A.A., Zhu,G., Epstein,J.H., Mazet,J.K., Hu,B., Zhang,W., Peng,C., Zhang,Y.J., Luo,C.M., Tan,B., Wang,N., Zhu,Y., Crameri,G., Zhang,S.Y., Wang,L.F., Daszak,P., Shi,Z.L., Ge,X.-Y., Li,J.-L., Yang,X.-L., Zhang,Y.-J., Luo,C.-M., Wang,L.-F., Shi,Z.-L.",24172901,China,Rhinolophus sinicus,unknown,4/17/2011,"Bat SARS-like coronavirus RsSHC014, complete genome",Bat SARS-like,89399,-1.84314961041037,0.158318,1.23298473509162
KC881006,0.0938335,0.136192,0.163818,0.164223,0.158002,0.159071,0.158172,0.152456,0.153486,0.145949,0.144153,0.143129,0.13759,0.768361581920904,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29792,"Ge,X.Y., Li,J.L., Yang,X.L., Chmura,A.A., Zhu,G., Epstein,J.H., Mazet,J.K., Hu,B., Zhang,W., Peng,C., Zhang,Y.J., Luo,C.M., Tan,B., Wang,N., Zhu,Y., Crameri,G., Zhang,S.Y., Wang,L.F., Daszak,P., Shi,Z.L., Ge,X.-Y., Li,J.-L., Yang,X.-L., Zhang,Y.-J., Luo,C.-M., Wang,L.-F., Shi,Z.-L.",24172901,China,Rhinolophus sinicus,unknown,3/19/2012,"Bat SARS-like coronavirus Rs3367, complete genome",Bat SARS-like,89399,-1.84514758780744,0.158002,1.21952793257589
KF186564,0.13392,0.227822,0.306341,0.365028,0.375646,0.40612,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30081,"Cotten,M., Watson,S.J., Kellam,P., Al-Rabeeah,A.A., Makhdoom,H.Q., Assiri,A., Al-Tawfiq,J.A., Alhakeem,R.F., Madani,H., AlRabiah,F.A., Al Hajjar,S., Al-nassir,W.N., Albarrak,A., Flemban,H., Balkhy,H.H., Alsubaie,S., Palser,A.L., Gall,A., Bashford-Rogers,R., Rambaut,A., Zumla,A.I., Memish,Z.A., Zumla,A.",24055451,Saudi Arabia,Homo sapiens,unknown,5/1/2013,"Middle East respiratory syndrome coronavirus isolate Al-Hasa_4_2013, complete genome",MERS,9606,-0.97910806843343,0.375646,-0.581145107090955
